config_id,trace_state,window_start,window_end,W,tile_size,cohort_size,grouping_method,num_cohorts,regular_feature_planes,delta_feature_planes,absent_feature_planes,regular_slots,regular_true_nnz,regular_holes,delta_active_nnz,initial_mask_bits,transition_dense_bits,transition_sparse_bytes,flip_count,total_nnz,dense_bytes,independent_bitmap_bytes,phase0_mosaic_bytes,mosaic_delta_bytes,selected_bytes,selected_representation,byte_ratio_to_best_baseline,proxy_cycles_rho1_10,proxy_cycles_rho1_25,proxy_cycles_rho1_50,proxy_cycles_rho1_75,proxy_speedup_rho1_10,proxy_speedup_rho1_25,proxy_speedup_rho1_50,proxy_speedup_rho1_75,rho_delta_max_for_1x,rho_delta_max_for_1_15x,rho_delta_max_for_1_25x,grouping_objective,cluster_iterations,exact_decode_pass
cora_gcnii16,trained,14,14,1,128,32,window_cost_cluster,85,4084,1234,122,130256,126761,3495,15455,39384,0,0,0,142216,693248,669440,640256,609152,609152,mosaic_delta,0.9099426386233269,150086.932,152405.182,156268.932,159245.312,1.1547441052362906,1.1371791806921632,1.1090624206736115,1.0883334512227274,2.6139682950501455,1.1512757655465389,0.3711730831446138,152231.87,7,True
cora_gcnii16,trained,15,15,1,128,32,window_cost_cluster,85,4142,1169,129,132124,128735,3389,15119,37280,0,0,0,143854,693248,676416,645504,614400,614400,mosaic_delta,0.9083167754754471,151536.332,153804.182,157583.932,160251.312,1.1436993208994923,1.1268354198587396,1.0998075615983487,1.0815012859301893,2.5517481314901778,1.0565491736571042,0.2591097294794633,153630.87,2,True
cora_gcnii16,trained,16,16,1,128,32,window_cost_cluster,85,4201,1150,89,134000,130596,3404,14662,36664,0,0,0,145258,693248,682176,650304,620096,620096,mosaic_delta,0.9089970916596304,152895.632,155094.932,158760.432,161155.312,1.133531401341799,1.1174575323969966,1.0916573973545247,1.0754346093165084,2.5042886372936843,0.9624858107026161,0.14019096985404486,154921.62,2,True
cora_gcnii16,trained,4,4,1,256,32,window_cost_cluster,85,3523,1693,224,112294,109794,2500,18422,54176,0,0,0,128216,693248,616256,584000,551040,551040,mosaic_delta,0.8941738498286427,135734.632,138497.932,143103.432,147183.312,1.2768443649664882,1.2513688652044277,1.211096041358393,1.1775247998224145,3.149217240256215,1.9221022123831155,1.2676408641841281,138324.62,3,True
cora_gcnii16,trained,5,5,1,256,32,window_cost_cluster,85,3636,1607,197,115900,113303,2597,16459,51424,0,0,0,129762,693248,622400,587008,556864,556864,mosaic_delta,0.8947043701799486,137117.332,139586.182,143700.932,147301.312,1.2639685842195354,1.2416128696750226,1.2060603754469734,1.1765815093350966,3.309610547420864,1.936142351085835,1.2036259797071516,139412.87,4,True
cora_gcnii16,trained,6,6,1,256,32,window_cost_cluster,85,3634,1635,171,115869,113569,2300,16710,52320,0,0,0,130279,693248,624576,588992,557824,557824,mosaic_delta,0.8931242955220822,137383.432,139889.932,144067.432,147778.312,1.2615203847870098,1.238916893604609,1.2029922210316069,1.1727837302675375,3.260495511669659,1.9076581063148867,1.186144823459007,139716.62,3,True
cora_gcnii16,trained,7,7,1,256,32,window_cost_cluster,85,3631,1589,220,115762,113691,2071,16807,50848,0,0,0,130498,693248,625024,588416,557888,557888,mosaic_delta,0.8925865246774524,137348.132,139869.182,144070.932,147531.312,1.2618446095794007,1.2391006905295263,1.202962996033093,1.1747472292525942,3.2501267329089067,1.9050970998108978,1.1877479621586249,139695.87,7,True
cora_gcnii16,trained,8,8,1,256,32,window_cost_cluster,85,3676,1534,230,117202,115104,2098,15941,49088,0,0,0,131045,693248,624512,589824,560256,560256,mosaic_delta,0.8971100635376101,137794.532,140185.682,144170.932,147661.312,1.2577567301436896,1.236303148277297,1.2021285955202121,1.1737129898994803,3.338929803650963,1.920830999091761,1.1645116366601849,140012.37,7,True
cora_gcnii16,trained,9,9,1,256,32,window_cost_cluster,85,3771,1454,215,120250,118111,2139,15802,46528,0,0,0,133913,693248,637696,601280,571200,571200,mosaic_delta,0.8957246085909273,140629.632,142999.932,146950.432,150039.312,1.232400295266363,1.211972604294665,1.1793908846759975,1.1551106019467752,3.1792102265536006,1.7486373216378788,0.9856651056828253,142826.62,4,True
cora_gcnii16,trained,10,10,1,256,32,window_cost_cluster,85,3908,1353,179,124616,122354,2262,14255,43296,0,0,0,136609,693248,648832,610432,581504,581504,mosaic_delta,0.8962319984217795,143217.932,145356.182,148919.932,152055.312,1.210127793215168,1.1923263091761724,1.163793171756216,1.1397957606374185,3.2232816555594526,1.6374582221341114,0.7916857243072609,145182.87,6,True
cora_gcnii16,trained,11,11,1,256,32,window_cost_cluster,85,3915,1410,115,124834,122461,2373,15892,45120,0,0,0,138353,693248,654400,620864,590336,590336,mosaic_delta,0.9021026894865526,145279.632,147663.432,151636.432,155027.312,1.1929545636514276,1.1736961389330298,1.1429443288404464,1.117944946371772,2.8748351371759373,1.4523638910471783,0.6937125597785052,147490.12,4,True
cora_gcnii16,trained,12,12,1,256,32,window_cost_cluster,85,3945,1344,151,125786,123710,2076,15315,43008,0,0,0,139025,693248,654656,621184,590976,590976,mosaic_delta,0.9027275393489099,145546.932,147844.182,151672.932,154549.312,1.1907636775194959,1.172261212145636,1.1426692799740958,1.1214025980264473,2.924249428664708,1.4481858933412837,0.6609520078354557,147670.87,7,True
cora_gcnii16,trained,13,13,1,256,32,window_cost_cluster,85,4032,1289,119,128566,126382,2184,14003,41248,0,0,0,140385,693248,661760,624896,596864,596864,mosaic_delta,0.9019342359767891,146842.732,148943.182,152443.932,155031.312,1.1802558944490356,1.1636115038820642,1.1368901190504586,1.1179161020065418,3.002633721345426,1.3882715815555067,0.5272784403342146,148769.87,4,True
cora_gcnii16,trained,14,14,1,256,32,window_cost_cluster,85,4095,1213,132,130572,128334,2238,13882,38816,0,0,0,142216,693248,669440,632320,603712,603712,mosaic_delta,0.9018164435946463,148658.632,150740.932,154211.432,156957.312,1.1658387923279152,1.1497341677574344,1.1238596111344066,1.1041983185848647,2.888408010373145,1.2599745682554213,0.39147673245930026,150567.62,6,True
cora_gcnii16,trained,15,15,1,256,32,window_cost_cluster,85,4160,1149,131,132648,130489,2159,13365,36768,0,0,0,143854,693248,676416,637952,609856,609856,mosaic_delta,0.9015990159901599,150117.932,152122.682,155463.932,157997.312,1.154505645601353,1.139290983576006,1.1148052012475793,1.0969300541011735,2.8484010475121586,1.156974706810457,0.25488065843621444,151949.37,4,True
cora_gcnii16,trained,16,16,1,256,32,window_cost_cluster,85,4234,1083,123,135004,132795,2209,12463,34656,0,0,0,145258,693248,682176,641984,615680,615680,mosaic_delta,0.9025236889013979,151432.732,153302.182,156417.932,158747.312,1.144481762370899,1.1305253306831602,1.108005954202233,1.0917476196384353,2.869443954104148,1.0556019382589872,0.08821952980823282,153128.87,7,True
cora_gcnii16,trained,4,4,1,64,64,window_cost_cluster,43,1592,1150,10,100216,92640,7576,35576,72720,0,0,0,128216,693248,616256,629312,563008,563008,mosaic_delta,0.9135943503998338,142680.032,148016.432,156910.432,165399.312,1.2146899434393175,1.1708970258112965,1.10452821900331,1.047839908789947,1.9659006071508884,1.3304746727153631,0.9915808410164156,147843.12,1,True
cora_gcnii16,trained,5,5,1,64,64,window_cost_cluster,43,1627,1118,7,102544,95498,7046,34264,70552,0,0,0,129762,693248,622400,631296,566912,566912,mosaic_delta,0.9108483290488432,143522.832,148662.432,157228.432,165249.312,1.207556996924364,1.165808992012185,1.1022942720690618,1.0487910533630542,1.9744594910109738,1.3147025144910622,0.9628321270137755,148489.12,1,True
cora_gcnii16,trained,6,6,1,64,64,window_cost_cluster,43,1642,1100,10,103460,96767,6693,33512,69600,0,0,0,130279,693248,624576,630400,567424,567424,mosaic_delta,0.908494722819961,143592.632,148619.432,156997.432,164841.312,1.2069700066504805,1.1661462950551447,1.1039161455838336,1.0513869241710476,1.9919992838386251,1.3174375434626926,0.9576712819288615,148446.12,1,True
cora_gcnii16,trained,7,7,1,64,64,window_cost_cluster,43,1633,1105,14,102928,96457,6471,34041,69960,0,0,0,130498,693248,625024,631808,567360,567360,mosaic_delta,0.9077411427401187,143649.532,148755.682,157265.932,165697.312,1.206491922298779,1.165078185047076,1.102031430430845,1.0459554105500517,1.9764660262624483,1.312387032006162,0.9582115684028086,148582.37,1,True
cora_gcnii16,trained,8,8,1,64,64,window_cost_cluster,43,1649,1084,19,103996,97532,6464,33513,68776,0,0,0,131045,693248,624512,632768,569216,569216,mosaic_delta,0.9114572658331626,144112.732,149139.682,157517.932,165767.312,1.2026140757639652,1.1620783796494887,1.1002683808723441,1.0455137258906628,1.9764533166234,1.3019117046078166,0.9421561781995049,148966.37,1,True
cora_gcnii16,trained,9,9,1,64,64,window_cost_cluster,43,1726,1008,18,108924,102551,6373,31362,64032,0,0,0,133913,693248,637696,639616,579584,579584,mosaic_delta,0.9088719389803291,146581.632,151285.932,159126.432,166067.312,1.1823582370811643,1.145592307948369,1.0891465221818082,1.0436250091167851,1.9578432497927427,1.237037400565071,0.8526076143103121,151112.62,1,True
cora_gcnii16,trained,10,10,1,64,64,window_cost_cluster,43,1793,940,19,113212,106744,6468,29865,59760,0,0,0,136609,693248,648832,648320,590464,590464,mosaic_delta,0.9100414282896034,149138.932,153618.682,161084.932,167683.312,1.1620842235882445,1.128196113543013,1.0759044800043744,1.0335673713315014,1.9152144650929182,1.1582778153866318,0.7545782688766116,153445.37,1,True
cora_gcnii16,trained,11,11,1,64,64,window_cost_cluster,43,1840,894,18,116264,109542,6722,28811,56736,0,0,0,138353,693248,654400,653888,598080,598080,mosaic_delta,0.9139364303178484,150972.532,155294.182,162496.932,168557.312,1.147970413584903,1.1160237799507517,1.0665555211836246,1.028208138487638,1.8813953004060948,1.0967674484232328,0.6782992606990388,155120.87,1,True
cora_gcnii16,trained,12,12,1,64,64,window_cost_cluster,43,1858,876,18,117328,110650,6678,28375,55664,0,0,0,139025,693248,654656,655360,600448,600448,mosaic_delta,0.917196206862841,151535.932,155792.182,162885.932,168683.312,1.1437023398516466,1.1124563362235982,1.0640084006763701,1.0274401062269871,1.8735464317180617,1.0768622715954805,0.6519640528634364,155618.87,1,True
cora_gcnii16,trained,13,13,1,64,64,window_cost_cluster,43,1885,851,16,119056,112352,6704,28033,53984,0,0,0,140385,693248,661760,660544,605824,605824,mosaic_delta,0.9154738878143134,152855.732,157060.682,164068.932,169765.312,1.1338272875498054,1.1034715868609306,1.0563364915424696,1.0208917119652805,1.8359033995647986,1.0294997665794514,0.5994178289872653,156887.37,1,True
cora_gcnii16,trained,14,14,1,64,64,window_cost_cluster,43,1934,803,15,122192,115627,6565,26589,50872,0,0,0,142216,693248,669440,664128,612224,612224,mosaic_delta,0.9145315487571701,154342.332,158330.682,164977.932,169887.312,1.122906449281847,1.0946204349703994,1.0505162593503719,1.0201585860632134,1.8199586295084433,0.969760688875917,0.5163217872052355,158157.37,1,True
cora_gcnii16,trained,15,15,1,64,64,window_cost_cluster,43,1972,767,13,124668,118291,6377,25563,48448,0,0,0,143854,693248,676416,668416,617856,617856,mosaic_delta,0.9134260573374965,155642.732,159477.182,165867.932,170583.312,1.1135245300114625,1.0867510814180301,1.044879488821263,1.0159962189032887,1.7979845870985407,0.9136629877761514,0.4420248014708761,159303.87,1,True
cora_gcnii16,trained,16,16,1,64,64,window_cost_cluster,43,1996,745,11,126160,119941,6219,25317,47000,0,0,0,145258,693248,682176,672704,622592,622592,mosaic_delta,0.9126559714795008,156836.132,160633.682,166962.932,171159.312,1.1050514813767531,1.0789268965396683,1.0380268118434814,1.0125771012680864,1.7576284709878736,0.8647141034293857,0.38849310739819115,160460.37,1,True
cora_gcnii16,trained,4,4,1,128,64,window_cost_cluster,43,1663,1054,35,104760,99474,5286,28742,66576,0,0,0,128216,693248,616256,608384,552960,552960,mosaic_delta,0.8972894381555717,139586.632,143897.932,151083.432,158041.312,1.2416088669579761,1.2044092475213612,1.147127767126709,1.0966246597598481,2.2794127061443183,1.4929012231759013,1.0734284322594116,143724.62,4,True
cora_gcnii16,trained,5,5,1,128,64,window_cost_cluster,43,1692,1028,32,106704,101792,4912,27970,64792,0,0,0,129762,693248,622400,611968,557888,557888,mosaic_delta,0.8963496143958869,140647.432,144842.932,151835.432,158511.312,1.2322443256553735,1.1965513098008813,1.1414463522585427,1.093373071065111,2.274039327851269,1.4658193405978461,1.034768680729353,144669.62,6,True
cora_gcnii16,trained,6,6,1,128,64,window_cost_cluster,43,1719,982,51,108388,103447,4941,26832,62048,0,0,0,130279,693248,624576,611456,559360,559360,mosaic_delta,0.8955835638897428,141024.632,145049.432,151757.432,158169.312,1.2289484293779258,1.1948478364258606,1.1420330307118007,1.0957372059631896,2.3097748956469886,1.467276645666434,1.017944245676804,144876.12,6,True
cora_gcnii16,trained,7,7,1,128,64,window_cost_cluster,43,1709,1007,36,107792,103114,4678,27384,63688,0,0,0,130498,693248,625024,612736,559232,559232,mosaic_delta,0.8947368421052632,141067.832,145175.432,152021.432,158531.312,1.2285720815501013,1.193810809531464,1.1400497792969086,1.0932351332587218,2.283810984516506,1.458295608987794,1.0180207420391472,145002.12,4,True
cora_gcnii16,trained,8,8,1,128,64,window_cost_cluster,43,1707,994,51,107708,103169,4539,27876,63016,0,0,0,131045,693248,624512,614464,560640,560640,mosaic_delta,0.897724943635991,141512.032,145693.432,152662.432,158965.312,1.224715648207214,1.1895663216993886,1.135262930961299,1.0902504314903618,2.246982350408954,1.4360369836605595,1.003532788061415,145520.12,4,True
cora_gcnii16,trained,9,9,1,128,64,window_cost_cluster,43,1779,920,53,112316,107850,4466,26063,58400,0,0,0,133913,693248,637696,621952,571136,571136,mosaic_delta,0.8956242472902449,144034.732,147944.182,154459.932,159547.312,1.2032653346416475,1.1714688449188222,1.1220515104201911,1.0862733933116968,2.229976595173234,1.3626200727668247,0.9000299274834058,147770.87,4,True
cora_gcnii16,trained,10,10,1,128,64,window_cost_cluster,43,1837,866,49,116028,111530,4498,25079,55024,0,0,0,136609,693248,648832,631616,581888,581888,mosaic_delta,0.8968238311304004,146598.332,150360.182,156629.932,161885.312,1.1822235467181168,1.1526455853850988,1.106506258331262,1.0705850818633873,2.172091391203796,1.2707032559719988,0.7899629171817061,150186.87,4,True
cora_gcnii16,trained,11,11,1,128,64,window_cost_cluster,43,1877,825,50,118632,113917,4715,24436,52320,0,0,0,138353,693248,654400,638208,589824,589824,mosaic_delta,0.901320293398533,148442.032,152107.432,158216.432,163015.312,1.1675399323555473,1.1394052067094262,1.095410873631634,1.063163931496202,2.1248518579145523,1.199744923740455,0.7063545588476022,151934.12,4,True
cora_gcnii16,trained,12,12,1,128,64,window_cost_cluster,43,1878,828,46,118608,114229,4379,24796,52592,0,0,0,139025,693248,654656,639616,590720,590720,mosaic_delta,0.9023364942809659,148819.032,152538.432,158737.432,162857.312,1.1645822289718966,1.1361857974257923,1.0918155712636197,1.0641953859584763,2.0947685110501695,1.1830927148137507,0.6968656234876596,152365.12,5,True
cora_gcnii16,trained,13,13,1,128,64,window_cost_cluster,43,1908,802,42,120528,115903,4625,24482,50848,0,0,0,140385,693248,661760,645504,597312,597312,mosaic_delta,0.9026112185686653,150359.632,154031.932,160152.432,164675.312,1.1526498016435687,1.125169292819102,1.0821690175769545,1.0524467687056818,2.0445992974430194,1.1212305757912653,0.6287672575769956,153858.62,7,True
cora_gcnii16,trained,14,14,1,128,64,window_cost_cluster,43,1979,734,39,125072,120243,4829,21973,46456,0,0,0,142216,693248,669440,648896,604736,604736,mosaic_delta,0.9033460803059273,152058.732,155354.682,160847.932,164383.312,1.1397701251382262,1.11558916518525,1.0774897621935233,1.0543162678216387,2.0751322077094616,1.0463280824885888,0.4976325490374553,155181.37,4,True
cora_gcnii16,trained,15,15,1,128,64,window_cost_cluster,43,2026,686,40,128124,123199,4925,20655,43264,0,0,0,143854,693248,676416,652992,611392,611392,mosaic_delta,0.9038698079288485,153598.932,156697.182,161860.932,164823.312,1.1283411788305924,1.1060313771309558,1.0707463367380092,1.0515017438795309,2.062787702735415,0.9683353646343141,0.38462745098039247,156523.87,5,True
cora_gcnii16,trained,16,16,1,128,64,window_cost_cluster,43,2059,653,40,130192,125313,4879,19945,41112,0,0,0,145258,693248,682176,657408,616384,616384,mosaic_delta,0.9035556806454639,154843.932,157835.682,162821.932,165601.312,1.1192689165242846,1.0980533539938073,1.064426627734647,1.0465617567087875,2.0346392579593884,0.9012267213096896,0.2967400350965157,157662.37,7,True
cora_gcnii16,trained,4,4,1,256,64,window_cost_cluster,43,1692,1017,43,106924,103320,3604,24896,64096,0,0,0,128216,693248,616256,594432,546048,546048,mosaic_delta,0.886073320178627,137472.032,141206.432,147430.432,153433.312,1.2607073415485703,1.227366186832056,1.1755510558362876,1.1295591403254073,2.5465488431876606,1.638534983793451,1.1542609254498717,141033.12,1,True
cora_gcnii16,trained,5,5,1,256,64,window_cost_cluster,43,1735,954,63,109556,106167,3389,23595,60168,0,0,0,129762,693248,622400,597120,551040,551040,mosaic_delta,0.8853470437017995,138595.932,142135.182,148033.932,153011.312,1.2504840329657005,1.2193462418052132,1.1707586068848053,1.1326744260581205,2.5786768383132017,1.6205961837898604,1.109619834710744,141961.87,1,True
cora_gcnii16,trained,6,6,1,256,64,window_cost_cluster,43,1736,971,45,109712,106446,3266,23833,61144,0,0,0,130279,693248,624576,599872,552256,552256,mosaic_delta,0.8842094476893124,139033.732,142608.682,148566.932,154525.182,1.2465464136429856,1.2152976773181312,1.1665583832612225,1.1215777115214787,2.545541056518273,1.597027942622488,1.0911542818780686,142435.37,6,True
cora_gcnii16,trained,7,7,1,256,64,window_cost_cluster,43,1777,895,80,112430,108448,3982,22050,56232,0,0,0,130498,693248,625024,600128,555648,555648,mosaic_delta,0.8890026622977678,139694.432,143001.932,148514.432,153777.312,1.2406507368883535,1.2119556538578793,1.1669707628144852,1.1270323154042385,2.632466213151927,1.6072547372572226,1.0604752834467124,142828.62,1,True
cora_gcnii16,trained,8,8,1,256,64,window_cost_cluster,43,1749,956,47,110636,107268,3368,23777,60136,0,0,0,131045,693248,624512,603264,555712,555712,mosaic_delta,0.8898339823734371,139876.132,143442.682,149386.932,155331.182,1.2390391235582636,1.2082317311942061,1.160155026143786,1.1157579422784538,2.513516423434411,1.5627693551129982,1.0557042520082436,143269.37,3,True
cora_gcnii16,trained,9,9,1,256,64,window_cost_cluster,43,1835,852,65,116204,112689,3515,21224,53416,0,0,0,133913,693248,637696,610176,567104,567104,mosaic_delta,0.8893014853472501,142504.832,145688.432,150994.432,155613.312,1.2161833221206142,1.189607147395203,1.1478039137231233,1.1137350511503796,2.559690915944214,1.4945800488372483,0.9265209197135321,145515.12,7,True
